# Constructed from biom file					
OTU.ID	A	C	B	E	D
New.CleanUp.ReferenceOTU10110	1	5	0	0	1
New.CleanUp.ReferenceOTU10111	0	0	0	0	1
New.CleanUp.ReferenceOTU10113	1	0	0	2	0
New.CleanUp.ReferenceOTU10114	0	0	2	0	0
New.CleanUp.ReferenceOTU10115	0	0	0	0	1
New.CleanUp.ReferenceOTU10116	0	1	1	1	0
New.CleanUp.ReferenceOTU10119	1	0	0	1	0
New.CleanUp.ReferenceOTU10120	0	0	0	1	1
New.CleanUp.ReferenceOTU10122	0	2	0	0	0
New.CleanUp.ReferenceOTU10123	0	0	1	0	0
New.CleanUp.ReferenceOTU10126	0	0	0	0	0
New.CleanUp.ReferenceOTU10127	0	1	1	0	0
New.CleanUp.ReferenceOTU10129	0	1	0	0	0
New.CleanUp.ReferenceOTU10130	31	6	3	39	13
New.CleanUp.ReferenceOTU10132	0	0	0	0	1
New.CleanUp.ReferenceOTU10133	0	0	0	2	0
New.CleanUp.ReferenceOTU10134	1	2	0	0	4
New.CleanUp.ReferenceOTU10135	0	1	0	0	0
New.CleanUp.ReferenceOTU10136	0	1	1	0	0
New.CleanUp.ReferenceOTU10137	1	1	1	0	4
New.CleanUp.ReferenceOTU10139	11	19	10	34	21
New.CleanUp.ReferenceOTU10143	3	0	1	2	0
New.CleanUp.ReferenceOTU10145	0	0	0	1	0
New.CleanUp.ReferenceOTU10146	0	0	0	1	2
New.CleanUp.ReferenceOTU10154	0	0	0	1	1
New.CleanUp.ReferenceOTU10160	0	0	1	0	0
New.CleanUp.ReferenceOTU10161	0	0	0	0	1
New.CleanUp.ReferenceOTU10166	0	0	2	1	1
New.CleanUp.ReferenceOTU10169	0	0	0	0	0
New.CleanUp.ReferenceOTU10175	0	0	1	0	1
New.CleanUp.ReferenceOTU10176	0	0	0	0	0
New.CleanUp.ReferenceOTU10177	6	0	1	1	3
New.CleanUp.ReferenceOTU10185	5	9	4	15	12
New.CleanUp.ReferenceOTU10187	0	0	0	1	0
New.CleanUp.ReferenceOTU10189	1	0	0	1	0
New.CleanUp.ReferenceOTU10195	0	0	2	2	0
New.CleanUp.ReferenceOTU10199	0	0	0	0	0
New.CleanUp.ReferenceOTU10200	0	0	0	0	1
New.CleanUp.ReferenceOTU10202	8	0	2	4	11
New.CleanUp.ReferenceOTU10203	0	0	0	0	1
New.CleanUp.ReferenceOTU10204	1	0	4	0	1
New.CleanUp.ReferenceOTU10205	1	1	0	1	0
New.CleanUp.ReferenceOTU10206	0	0	0	0	1
New.CleanUp.ReferenceOTU10207	0	0	1	0	0
New.CleanUp.ReferenceOTU10211	1	1	0	0	0
New.CleanUp.ReferenceOTU10212	7	3	2	1	2
New.CleanUp.ReferenceOTU10215	0	0	0	0	0
New.CleanUp.ReferenceOTU10220	0	1	0	0	2
New.CleanUp.ReferenceOTU10221	0	0	1	1	1
New.CleanUp.ReferenceOTU10222	0	2	1	0	0
New.CleanUp.ReferenceOTU10225	0	1	0	1	2
New.CleanUp.ReferenceOTU10227	0	0	0	1	0
New.CleanUp.ReferenceOTU10229	0	0	0	1	0
New.CleanUp.ReferenceOTU10234	1	0	0	0	0
New.CleanUp.ReferenceOTU10240	1	0	0	2	1
New.CleanUp.ReferenceOTU10247	1	2	0	1	0
New.CleanUp.ReferenceOTU10250	0	1	0	3	0
New.CleanUp.ReferenceOTU10253	2	0	0	0	0
New.CleanUp.ReferenceOTU10256	0	0	5	1	0
New.CleanUp.ReferenceOTU10258	1	0	1	3	4
New.CleanUp.ReferenceOTU10262	0	0	0	1	0
New.CleanUp.ReferenceOTU10270	0	0	0	0	1
New.CleanUp.ReferenceOTU10273	2	0	0	0	2
New.CleanUp.ReferenceOTU10277	3	0	0	0	0
New.CleanUp.ReferenceOTU10278	0	0	0	1	5
New.CleanUp.ReferenceOTU10283	0	0	0	1	0
New.CleanUp.ReferenceOTU10285	0	0	1	0	0
New.CleanUp.ReferenceOTU10296	0	1	0	0	0
New.CleanUp.ReferenceOTU10298	1	2	0	3	3
New.CleanUp.ReferenceOTU10299	0	2	0	0	0
New.CleanUp.ReferenceOTU10300	0	0	8	1	4
New.CleanUp.ReferenceOTU10302	0	0	0	1	0
New.CleanUp.ReferenceOTU10303	1	0	0	1	0
New.CleanUp.ReferenceOTU10304	0	0	0	1	0
New.CleanUp.ReferenceOTU10305	0	0	0	0	0
New.CleanUp.ReferenceOTU10307	14	15	12	31	23
New.CleanUp.ReferenceOTU10308	1	2	1	0	3
New.CleanUp.ReferenceOTU10318	1	1	1	0	1
New.CleanUp.ReferenceOTU10321	0	0	0	0	1
New.CleanUp.ReferenceOTU10322	0	0	0	0	2
New.CleanUp.ReferenceOTU10325	18	23	11	17	7
New.CleanUp.ReferenceOTU10326	0	0	0	0	2
New.CleanUp.ReferenceOTU10328	2	2	1	3	4
New.CleanUp.ReferenceOTU10329	0	1	0	0	0
New.CleanUp.ReferenceOTU10333	2	0	0	0	1
New.CleanUp.ReferenceOTU10334	1	3	0	6	0
New.CleanUp.ReferenceOTU10338	0	0	2	0	0
New.CleanUp.ReferenceOTU10339	2	0	1	2	0
New.CleanUp.ReferenceOTU10341	1	0	0	0	0
New.CleanUp.ReferenceOTU10346	0	1	1	0	1
New.CleanUp.ReferenceOTU10351	0	0	0	0	2
New.CleanUp.ReferenceOTU10353	0	0	0	0	1
New.CleanUp.ReferenceOTU10355	1	0	0	0	0
New.CleanUp.ReferenceOTU10356	0	1	0	0	0
New.CleanUp.ReferenceOTU10358	0	0	0	0	1
New.CleanUp.ReferenceOTU10359	5	0	2	5	6
New.CleanUp.ReferenceOTU10360	0	1	1	0	1
New.CleanUp.ReferenceOTU10365	1	0	0	0	0
New.CleanUp.ReferenceOTU10376	1	0	0	3	0
New.CleanUp.ReferenceOTU10379	0	0	2	1	0
New.CleanUp.ReferenceOTU10380	2	1	0	0	0
New.CleanUp.ReferenceOTU10381	1	0	0	1	0
New.CleanUp.ReferenceOTU10385	0	0	0	0	1
New.CleanUp.ReferenceOTU10386	4	0	2	2	3
New.CleanUp.ReferenceOTU10388	0	3	4	1	0
New.CleanUp.ReferenceOTU10394	0	1	0	0	0
New.CleanUp.ReferenceOTU10395	1	3	1	7	3
New.CleanUp.ReferenceOTU10396	1	0	0	1	0
New.CleanUp.ReferenceOTU10399	0	0	0	2	0
New.CleanUp.ReferenceOTU10400	1	0	0	0	0
New.CleanUp.ReferenceOTU10402	2	0	0	1	1
New.CleanUp.ReferenceOTU10406	0	0	0	0	2
New.CleanUp.ReferenceOTU10408	0	0	0	0	1
New.CleanUp.ReferenceOTU10409	0	2	0	1	0
New.CleanUp.ReferenceOTU10413	1	0	0	0	0
New.CleanUp.ReferenceOTU10414	1	1	3	0	4
New.CleanUp.ReferenceOTU10419	1	0	0	0	0
New.CleanUp.ReferenceOTU10424	2	0	0	0	0
New.CleanUp.ReferenceOTU10425	0	0	0	1	0
New.CleanUp.ReferenceOTU10430	0	0	0	0	1
New.CleanUp.ReferenceOTU10433	0	2	1	0	0
New.CleanUp.ReferenceOTU10434	0	1	0	0	0
New.CleanUp.ReferenceOTU10440	0	0	0	2	0
New.CleanUp.ReferenceOTU10442	0	2	0	0	0
New.CleanUp.ReferenceOTU10445	0	0	1	0	0
New.CleanUp.ReferenceOTU10446	0	0	0	1	0
New.CleanUp.ReferenceOTU10448	0	0	0	0	3
New.CleanUp.ReferenceOTU10456	0	0	0	0	1
New.CleanUp.ReferenceOTU10457	0	1	2	0	1
New.CleanUp.ReferenceOTU10459	1	0	0	0	0
New.CleanUp.ReferenceOTU10463	1	1	0	0	0
New.CleanUp.ReferenceOTU10465	3	8	0	4	3
New.CleanUp.ReferenceOTU10466	0	0	1	0	0
New.CleanUp.ReferenceOTU10468	0	0	1	0	0
New.CleanUp.ReferenceOTU10471	0	0	0	0	2
New.CleanUp.ReferenceOTU10473	0	1	1	0	0
New.CleanUp.ReferenceOTU10476	1	2	0	0	1
New.CleanUp.ReferenceOTU10477	1	1	0	0	0
New.CleanUp.ReferenceOTU10479	0	1	0	0	0
New.CleanUp.ReferenceOTU10484	0	0	1	0	1
New.CleanUp.ReferenceOTU10489	0	0	0	1	0
New.CleanUp.ReferenceOTU10490	1	2	0	0	3
New.CleanUp.ReferenceOTU10501	0	0	1	0	0
New.CleanUp.ReferenceOTU10503	0	0	0	1	0
New.CleanUp.ReferenceOTU10506	0	1	0	0	0
New.CleanUp.ReferenceOTU10508	1	0	0	0	0
New.CleanUp.ReferenceOTU10509	0	0	1	0	1
New.CleanUp.ReferenceOTU10517	1	0	0	0	0
New.CleanUp.ReferenceOTU10520	0	0	2	0	0
New.CleanUp.ReferenceOTU10523	1	0	0	0	0
New.CleanUp.ReferenceOTU10525	0	0	0	2	1
New.CleanUp.ReferenceOTU10528	5	5	5	6	1
New.CleanUp.ReferenceOTU10531	9	20	29	30	20
New.CleanUp.ReferenceOTU10532	0	1	3	0	1
New.CleanUp.ReferenceOTU10534	0	0	3	0	0
New.CleanUp.ReferenceOTU10535	10	16	32	27	29
New.CleanUp.ReferenceOTU10546	9	10	6	27	26
New.CleanUp.ReferenceOTU10549	0	0	0	1	0
New.CleanUp.ReferenceOTU10550	0	1	0	1	0
New.CleanUp.ReferenceOTU10558	0	0	0	0	1
New.CleanUp.ReferenceOTU10561	0	1	1	0	0
New.CleanUp.ReferenceOTU10563	0	0	0	0	1
New.CleanUp.ReferenceOTU10566	0	0	0	2	0
New.CleanUp.ReferenceOTU10570	1	0	0	1	1
New.CleanUp.ReferenceOTU10571	2	0	1	2	2
New.CleanUp.ReferenceOTU10573	0	1	1	0	0
New.CleanUp.ReferenceOTU10575	3	2	2	5	5
New.CleanUp.ReferenceOTU10581	1	0	3	0	1
New.CleanUp.ReferenceOTU10585	0	0	0	0	1
New.CleanUp.ReferenceOTU10587	0	0	0	1	1
New.CleanUp.ReferenceOTU10599	0	0	0	0	1
New.CleanUp.ReferenceOTU10600	1	0	2	0	0
New.CleanUp.ReferenceOTU10603	0	1	0	0	1
New.CleanUp.ReferenceOTU10606	1	0	2	0	0
New.CleanUp.ReferenceOTU10609	0	1	0	0	0
New.CleanUp.ReferenceOTU10611	0	0	0	0	1
New.CleanUp.ReferenceOTU10614	0	0	0	1	0
New.CleanUp.ReferenceOTU10615	1	0	0	0	0
New.CleanUp.ReferenceOTU10616	0	1	0	1	0
New.CleanUp.ReferenceOTU10618	0	0	0	0	0
New.CleanUp.ReferenceOTU10619	0	0	1	0	0
New.CleanUp.ReferenceOTU10620	0	0	0	0	0
New.CleanUp.ReferenceOTU10622	0	0	1	0	1
New.CleanUp.ReferenceOTU10625	0	0	3	1	1
New.CleanUp.ReferenceOTU10628	0	0	0	0	1
New.CleanUp.ReferenceOTU10629	0	1	0	0	0
New.CleanUp.ReferenceOTU10633	1	0	2	0	0
New.CleanUp.ReferenceOTU10635	1	0	0	0	1
New.CleanUp.ReferenceOTU10636	0	2	0	1	0
New.CleanUp.ReferenceOTU10637	1	0	0	2	0
New.CleanUp.ReferenceOTU10638	7	20	7	9	6
New.CleanUp.ReferenceOTU10641	1	2	0	0	1
New.CleanUp.ReferenceOTU10642	0	0	1	0	0
New.CleanUp.ReferenceOTU10645	1	2	0	1	1
New.CleanUp.ReferenceOTU10651	0	0	0	1	0
New.CleanUp.ReferenceOTU10653	0	0	0	2	0
New.CleanUp.ReferenceOTU10658	0	0	1	0	0
New.CleanUp.ReferenceOTU10659	14	7	8	8	7
New.CleanUp.ReferenceOTU10665	0	0	1	0	0
New.CleanUp.ReferenceOTU10668	0	0	0	1	0
New.CleanUp.ReferenceOTU10669	0	0	0	0	0
New.CleanUp.ReferenceOTU10675	0	1	0	0	0
New.CleanUp.ReferenceOTU10676	2	0	0	0	3
New.CleanUp.ReferenceOTU10677	0	0	0	1	0
New.CleanUp.ReferenceOTU10686	0	0	0	2	0
New.CleanUp.ReferenceOTU10690	0	0	0	1	1
New.CleanUp.ReferenceOTU10700	0	1	2	4	2
New.CleanUp.ReferenceOTU10704	0	0	0	1	0
New.CleanUp.ReferenceOTU10707	0	1	0	0	0
New.CleanUp.ReferenceOTU10709	0	2	0	0	0
New.CleanUp.ReferenceOTU10713	0	0	0	0	1
New.CleanUp.ReferenceOTU10726	1	0	1	0	0
New.CleanUp.ReferenceOTU10733	0	0	0	0	2
New.CleanUp.ReferenceOTU10734	1	0	0	0	0
New.CleanUp.ReferenceOTU10738	0	0	0	0	1
New.CleanUp.ReferenceOTU10739	0	0	0	0	1
New.CleanUp.ReferenceOTU10741	0	0	0	0	1
New.CleanUp.ReferenceOTU10742	1	0	0	0	1
New.CleanUp.ReferenceOTU10746	1	0	4	3	3
New.CleanUp.ReferenceOTU10749	1	0	0	0	0
New.CleanUp.ReferenceOTU10750	0	1	0	1	2
New.CleanUp.ReferenceOTU10753	1	0	0	0	0
New.CleanUp.ReferenceOTU10754	0	1	0	0	0
New.CleanUp.ReferenceOTU10757	0	0	0	0	1
New.CleanUp.ReferenceOTU10761	0	0	0	0	0
New.CleanUp.ReferenceOTU10764	1	1	1	0	0
New.CleanUp.ReferenceOTU10765	0	1	0	0	0
New.CleanUp.ReferenceOTU10773	0	2	0	0	0
New.CleanUp.ReferenceOTU10774	0	1	0	0	0
New.CleanUp.ReferenceOTU10776	1	0	0	0	0
New.CleanUp.ReferenceOTU10780	2	3	2	4	4
New.CleanUp.ReferenceOTU10781	1	1	0	3	1
New.CleanUp.ReferenceOTU10784	1	4	1	1	0
New.CleanUp.ReferenceOTU10788	1	0	0	0	1
New.CleanUp.ReferenceOTU10791	0	0	0	0	2
New.CleanUp.ReferenceOTU10793	0	0	0	0	0
New.CleanUp.ReferenceOTU10794	0	1	0	0	2
New.CleanUp.ReferenceOTU10796	0	1	0	1	0
New.CleanUp.ReferenceOTU10800	0	1	0	0	0
New.CleanUp.ReferenceOTU10813	1	0	0	0	0
New.CleanUp.ReferenceOTU10814	0	0	1	0	0
New.CleanUp.ReferenceOTU10817	1	0	0	0	0
New.CleanUp.ReferenceOTU10821	0	1	2	0	0
New.CleanUp.ReferenceOTU10822	0	1	0	1	1
New.CleanUp.ReferenceOTU10823	1	0	1	0	2
New.CleanUp.ReferenceOTU10826	0	1	0	0	0
New.CleanUp.ReferenceOTU10827	0	1	0	0	0
New.CleanUp.ReferenceOTU10830	0	0	1	0	0
New.CleanUp.ReferenceOTU10831	1	0	0	0	1
New.CleanUp.ReferenceOTU10847	1	0	0	0	0
New.CleanUp.ReferenceOTU10849	1	0	1	2	0
New.CleanUp.ReferenceOTU10852	2	2	4	0	0
New.CleanUp.ReferenceOTU10853	0	0	1	0	0
New.CleanUp.ReferenceOTU10858	3	0	0	0	4
New.CleanUp.ReferenceOTU10860	0	1	2	0	0
New.CleanUp.ReferenceOTU10868	0	1	0	0	0
New.CleanUp.ReferenceOTU10873	0	4	1	0	0
New.CleanUp.ReferenceOTU10875	0	0	0	0	1
New.CleanUp.ReferenceOTU10876	1	1	1	0	0
New.CleanUp.ReferenceOTU10880	6	0	1	2	2
New.CleanUp.ReferenceOTU10881	2	2	0	3	1
New.CleanUp.ReferenceOTU10883	2	0	6	1	2
New.CleanUp.ReferenceOTU10885	3	5	2	14	10
New.CleanUp.ReferenceOTU10887	0	0	0	0	0
New.CleanUp.ReferenceOTU10889	3	1	0	0	2
New.CleanUp.ReferenceOTU10890	1	0	2	1	2
New.CleanUp.ReferenceOTU10895	0	0	0	1	0
New.CleanUp.ReferenceOTU10898	0	0	0	0	0
New.CleanUp.ReferenceOTU10899	0	0	3	0	2
New.CleanUp.ReferenceOTU10902	0	1	0	0	0
New.CleanUp.ReferenceOTU10911	0	0	0	0	5
New.CleanUp.ReferenceOTU10915	1	0	1	1	0
New.CleanUp.ReferenceOTU10916	1	0	0	0	2
New.CleanUp.ReferenceOTU10924	0	0	1	0	0
New.CleanUp.ReferenceOTU10925	1	2	0	3	1
New.CleanUp.ReferenceOTU10926	1	1	2	1	1
New.CleanUp.ReferenceOTU10929	0	0	0	0	1
New.CleanUp.ReferenceOTU10931	1	0	0	0	0
New.CleanUp.ReferenceOTU10941	0	1	1	0	0
New.CleanUp.ReferenceOTU10945	0	0	1	2	1
New.CleanUp.ReferenceOTU10946	0	0	1	0	0
New.CleanUp.ReferenceOTU10947	0	0	0	0	0
New.CleanUp.ReferenceOTU10955	1	0	1	1	2
New.CleanUp.ReferenceOTU10960	21	3	1	10	13
New.CleanUp.ReferenceOTU10969	0	0	0	1	0
New.CleanUp.ReferenceOTU10974	0	0	2	0	0
New.CleanUp.ReferenceOTU10976	0	0	1	0	0
New.CleanUp.ReferenceOTU10979	0	1	0	0	0
New.CleanUp.ReferenceOTU10980	0	0	0	0	0
New.CleanUp.ReferenceOTU10991	0	0	2	0	0
New.CleanUp.ReferenceOTU10992	1	0	1	0	1
New.CleanUp.ReferenceOTU10995	0	1	0	1	0
New.CleanUp.ReferenceOTU11001	1	0	0	0	1
New.CleanUp.ReferenceOTU11003	0	0	0	0	0
New.CleanUp.ReferenceOTU11008	0	0	1	0	0
New.CleanUp.ReferenceOTU11010	0	0	0	1	0
New.CleanUp.ReferenceOTU11011	0	0	0	2	1
New.CleanUp.ReferenceOTU11013	0	0	0	0	1
New.CleanUp.ReferenceOTU11015	0	0	1	0	0
New.CleanUp.ReferenceOTU11017	0	0	0	0	1
New.CleanUp.ReferenceOTU11019	2	0	0	0	0
New.CleanUp.ReferenceOTU11022	0	0	0	1	0
New.CleanUp.ReferenceOTU11025	1	0	0	0	0
New.CleanUp.ReferenceOTU11032	1	0	0	0	1
New.CleanUp.ReferenceOTU11034	1	1	0	2	0
New.CleanUp.ReferenceOTU11036	0	0	0	0	0
New.CleanUp.ReferenceOTU11041	0	0	1	0	0
New.CleanUp.ReferenceOTU11044	0	0	1	0	1
New.CleanUp.ReferenceOTU11045	2	5	1	5	2
New.CleanUp.ReferenceOTU11046	0	1	0	1	0
New.CleanUp.ReferenceOTU11048	0	0	1	0	0
New.CleanUp.ReferenceOTU11049	0	0	1	0	0
New.CleanUp.ReferenceOTU11054	0	0	0	1	2
New.CleanUp.ReferenceOTU11056	0	0	0	0	1
New.CleanUp.ReferenceOTU11057	5	3	9	3	52
New.CleanUp.ReferenceOTU11059	0	0	0	0	0
New.CleanUp.ReferenceOTU11062	0	0	0	0	1
New.CleanUp.ReferenceOTU11063	1	2	0	2	2
New.CleanUp.ReferenceOTU11065	0	0	0	0	1
New.CleanUp.ReferenceOTU11067	0	1	0	2	0
New.CleanUp.ReferenceOTU11069	2	0	0	0	1
New.CleanUp.ReferenceOTU11074	0	0	0	1	0
New.CleanUp.ReferenceOTU11077	0	0	2	0	0
New.CleanUp.ReferenceOTU11084	2	3	3	4	4
New.CleanUp.ReferenceOTU11088	0	0	0	0	0
New.CleanUp.ReferenceOTU11089	0	0	0	0	0
New.CleanUp.ReferenceOTU11092	0	0	1	0	0
New.CleanUp.ReferenceOTU11093	0	0	0	0	0
New.CleanUp.ReferenceOTU11097	0	0	0	0	0
New.CleanUp.ReferenceOTU11099	1	0	0	1	1
New.CleanUp.ReferenceOTU11101	0	4	6	1	1
New.CleanUp.ReferenceOTU11107	0	0	0	1	0
New.CleanUp.ReferenceOTU11114	0	1	0	0	0
New.CleanUp.ReferenceOTU11120	0	0	3	0	0
New.CleanUp.ReferenceOTU11125	0	0	0	2	1
New.CleanUp.ReferenceOTU11128	0	0	0	1	0
New.CleanUp.ReferenceOTU11137	1	3	1	2	0
New.CleanUp.ReferenceOTU11142	1	6	6	0	1
New.CleanUp.ReferenceOTU11147	0	1	0	1	0
New.CleanUp.ReferenceOTU11148	4	6	3	25	10
New.CleanUp.ReferenceOTU11149	1	2	1	0	2
New.CleanUp.ReferenceOTU11151	0	0	0	0	0
New.CleanUp.ReferenceOTU11152	3	2	0	0	1
New.CleanUp.ReferenceOTU11154	0	1	0	0	1
New.CleanUp.ReferenceOTU11157	1	4	0	6	3
New.CleanUp.ReferenceOTU11160	0	1	0	0	0
New.CleanUp.ReferenceOTU11163	3	5	2	3	3
New.CleanUp.ReferenceOTU11166	0	1	0	0	0
New.CleanUp.ReferenceOTU11171	0	0	0	2	1
New.CleanUp.ReferenceOTU11172	1	0	0	0	0
New.CleanUp.ReferenceOTU11175	1	0	2	2	0
New.CleanUp.ReferenceOTU11176	0	0	0	1	2
New.CleanUp.ReferenceOTU11181	1	0	0	0	0
New.CleanUp.ReferenceOTU11182	12	8	3	5	8
New.CleanUp.ReferenceOTU11183	1	7	8	5	0
New.CleanUp.ReferenceOTU11197	1	0	0	1	0
New.CleanUp.ReferenceOTU11198	0	1	0	4	0
New.CleanUp.ReferenceOTU11201	0	0	0	1	0
New.CleanUp.ReferenceOTU11203	0	0	1	0	1
New.CleanUp.ReferenceOTU11205	0	0	0	0	1
New.CleanUp.ReferenceOTU11214	0	1	0	0	0
New.CleanUp.ReferenceOTU11217	0	2	2	1	2
New.CleanUp.ReferenceOTU11222	1	0	1	0	0
New.CleanUp.ReferenceOTU11223	1	0	0	0	1
New.CleanUp.ReferenceOTU11225	0	1	0	0	1
New.CleanUp.ReferenceOTU11232	0	0	0	0	0
New.CleanUp.ReferenceOTU11238	0	0	0	1	0
New.CleanUp.ReferenceOTU11242	0	1	2	0	1
New.CleanUp.ReferenceOTU11245	0	1	0	1	0
New.CleanUp.ReferenceOTU11248	0	1	0	0	0
New.CleanUp.ReferenceOTU11250	1	0	0	2	0
New.CleanUp.ReferenceOTU11252	2	3	2	4	1
New.CleanUp.ReferenceOTU11253	0	4	0	0	0
New.CleanUp.ReferenceOTU11261	0	1	1	3	3
New.CleanUp.ReferenceOTU11263	0	0	0	2	1
New.CleanUp.ReferenceOTU11267	0	0	1	0	0
New.CleanUp.ReferenceOTU11271	0	0	0	1	1
New.CleanUp.ReferenceOTU11280	1	0	0	0	0
New.CleanUp.ReferenceOTU11282	1	1	0	0	2
New.CleanUp.ReferenceOTU11283	0	0	0	0	1
New.CleanUp.ReferenceOTU11289	3	3	6	4	6
New.CleanUp.ReferenceOTU11290	2	3	4	2	0
New.CleanUp.ReferenceOTU11295	0	0	1	0	0
New.CleanUp.ReferenceOTU11297	1	0	0	1	0
New.CleanUp.ReferenceOTU11299	1	0	0	0	0
New.CleanUp.ReferenceOTU11301	0	2	0	4	1
New.CleanUp.ReferenceOTU11302	0	0	0	0	0
New.CleanUp.ReferenceOTU11303	8	2	11	12	13
New.CleanUp.ReferenceOTU11304	0	0	0	1	0
New.CleanUp.ReferenceOTU11307	8	4	0	4	8
New.CleanUp.ReferenceOTU11310	0	0	2	0	1
New.CleanUp.ReferenceOTU11311	4	1	1	6	3
New.CleanUp.ReferenceOTU11314	4	4	2	3	1
New.CleanUp.ReferenceOTU11315	1	0	2	0	0
New.CleanUp.ReferenceOTU11317	2	0	0	0	2
New.CleanUp.ReferenceOTU11322	0	0	0	2	4
New.CleanUp.ReferenceOTU11323	4	1	2	8	1
New.CleanUp.ReferenceOTU11324	0	0	0	0	1
New.CleanUp.ReferenceOTU11329	0	0	0	0	1
New.CleanUp.ReferenceOTU11333	0	0	0	0	0
New.CleanUp.ReferenceOTU11335	0	0	0	1	1
New.CleanUp.ReferenceOTU11338	44	30	27	99	162
New.CleanUp.ReferenceOTU11342	0	0	0	1	0
New.CleanUp.ReferenceOTU11345	1	0	0	0	0
New.CleanUp.ReferenceOTU11350	1	5	2	0	0
New.CleanUp.ReferenceOTU11351	0	1	0	0	1
New.CleanUp.ReferenceOTU11353	1	0	0	0	0
New.CleanUp.ReferenceOTU11354	0	0	0	1	0
New.CleanUp.ReferenceOTU11356	1	1	0	0	0
New.CleanUp.ReferenceOTU11371	0	0	0	0	0
New.CleanUp.ReferenceOTU11372	0	1	0	0	0
New.CleanUp.ReferenceOTU11373	1	2	0	0	0
New.CleanUp.ReferenceOTU11374	1	0	0	0	0
New.CleanUp.ReferenceOTU11379	1	0	1	0	0
New.CleanUp.ReferenceOTU11383	1	1	1	0	0
New.CleanUp.ReferenceOTU11386	1	1	0	0	0
New.CleanUp.ReferenceOTU11389	0	0	0	1	0
New.CleanUp.ReferenceOTU11390	0	1	0	0	0
New.CleanUp.ReferenceOTU11396	7	22	16	38	41
New.CleanUp.ReferenceOTU11403	1	1	1	0	0
New.CleanUp.ReferenceOTU11404	0	1	0	0	0
New.CleanUp.ReferenceOTU11408	0	0	0	1	0
New.CleanUp.ReferenceOTU11409	0	0	0	1	0
New.CleanUp.ReferenceOTU11410	0	0	2	2	0
New.CleanUp.ReferenceOTU11415	0	0	0	1	1
New.CleanUp.ReferenceOTU11416	0	0	2	0	0
New.CleanUp.ReferenceOTU11419	1	1	1	1	0
New.CleanUp.ReferenceOTU11421	0	1	0	2	1
New.CleanUp.ReferenceOTU11430	0	0	0	0	1
New.CleanUp.ReferenceOTU11432	0	1	2	0	3
New.CleanUp.ReferenceOTU11438	0	0	1	0	0
New.CleanUp.ReferenceOTU11439	1	0	0	0	0
New.CleanUp.ReferenceOTU11440	0	0	0	0	0
New.CleanUp.ReferenceOTU11441	0	0	0	0	1
New.CleanUp.ReferenceOTU11442	0	0	0	0	1
New.CleanUp.ReferenceOTU11443	1	0	0	0	0
New.CleanUp.ReferenceOTU11446	0	2	0	0	0
New.CleanUp.ReferenceOTU11448	0	0	1	0	0
New.CleanUp.ReferenceOTU11453	1	0	0	1	0
New.CleanUp.ReferenceOTU11454	0	0	0	3	0
New.CleanUp.ReferenceOTU11457	0	0	0	0	1
New.CleanUp.ReferenceOTU11458	4	3	0	2	3
New.CleanUp.ReferenceOTU11462	1	0	0	0	0
New.CleanUp.ReferenceOTU11463	1	0	0	0	1
New.CleanUp.ReferenceOTU11464	0	0	0	1	0
New.CleanUp.ReferenceOTU11469	0	0	0	3	2
New.CleanUp.ReferenceOTU11471	0	0	2	0	0
New.CleanUp.ReferenceOTU11472	0	0	1	0	0
New.CleanUp.ReferenceOTU11474	0	1	0	0	0
New.CleanUp.ReferenceOTU11477	1	1	0	0	0
New.CleanUp.ReferenceOTU11478	1	0	1	2	2
New.CleanUp.ReferenceOTU11484	1	3	0	2	0
New.CleanUp.ReferenceOTU11488	8	13	10	10	5
New.CleanUp.ReferenceOTU11490	2	1	1	0	3
New.CleanUp.ReferenceOTU11493	0	0	0	1	0
New.CleanUp.ReferenceOTU11495	0	0	1	0	0
New.CleanUp.ReferenceOTU11501	0	0	1	1	0
New.CleanUp.ReferenceOTU11502	0	1	0	0	0
New.CleanUp.ReferenceOTU11503	1	0	2	2	2
New.CleanUp.ReferenceOTU11506	0	0	0	2	0
New.CleanUp.ReferenceOTU11508	1	1	0	1	0
New.CleanUp.ReferenceOTU11518	1	0	1	0	0
New.CleanUp.ReferenceOTU11538	0	0	0	0	1
New.CleanUp.ReferenceOTU11541	1	0	1	1	0
New.CleanUp.ReferenceOTU11545	0	0	0	1	0
New.CleanUp.ReferenceOTU11546	0	0	0	1	0
New.CleanUp.ReferenceOTU11556	1	0	7	1	0
New.CleanUp.ReferenceOTU11558	0	0	0	1	1
New.CleanUp.ReferenceOTU11559	2	1	0	0	1
New.CleanUp.ReferenceOTU11561	1	0	0	0	1
New.CleanUp.ReferenceOTU11565	0	0	1	0	0
New.CleanUp.ReferenceOTU11566	0	0	0	1	0
New.CleanUp.ReferenceOTU11567	12	6	4	15	15
New.CleanUp.ReferenceOTU11576	1	0	0	0	0
New.CleanUp.ReferenceOTU11578	0	0	0	2	0
New.CleanUp.ReferenceOTU11580	0	2	2	1	2
New.CleanUp.ReferenceOTU11581	0	1	0	0	0
New.CleanUp.ReferenceOTU11584	0	0	0	0	0
New.CleanUp.ReferenceOTU11585	0	0	1	0	0
New.CleanUp.ReferenceOTU11589	6	1	2	6	5
New.CleanUp.ReferenceOTU11595	1	1	1	0	1
